id,country,locality,state,subregion,submitted,collected
epi_isl_418423,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418422,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418421,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418420,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418419,France,Lyon,ARA,Europe,20200330,20200316
epi_isl_418418,France,Lyon,ARA,Europe,20200330,20200316
epi_isl_418417,France,Valence,ARA,Europe,20200330,20200316
epi_isl_418416,France,Venissieux,ARA,Europe,20200330,20200316
epi_isl_418415,France,Valence,ARA,Europe,20200330,20200315
epi_isl_418414,France,Valence,ARA,Europe,20200330,20200315
epi_isl_418413,France,Macon,ARA,Europe,20200330,20200315
epi_isl_418412,France,Privas,ARA,Europe,20200330,20200315
epi_isl_418411,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418410,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418409,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418408,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418407,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418406,Finland,,,Europe,20200330,20200314
epi_isl_418405,Finland,,,Europe,20200330,20200314
epi_isl_418404,Finland,,,Europe,20200330,20200314
epi_isl_418403,Finland,,,Europe,20200330,20200314
epi_isl_418402,Finland,,,Europe,20200330,20200314
epi_isl_418401,Finland,,,Europe,20200330,20200314
epi_isl_418400,Finland,,,Europe,20200330,20200313
epi_isl_418399,Finland,,,Europe,20200330,20200313
epi_isl_418398,Finland,,,Europe,20200330,20200313
epi_isl_418397,Finland,,,Europe,20200330,20200313
epi_isl_418396,Finland,,,Europe,20200330,20200313
epi_isl_418395,Finland,,,Europe,20200330,20200313
epi_isl_418394,Finland,,,Europe,20200330,20200313
epi_isl_418393,Finland,,,Europe,20200330,20200313
epi_isl_418392,Finland,,,Europe,20200330,20200313
epi_isl_418391,Finland,,,Europe,20200330,20200313
epi_isl_418390,Finland,,,Europe,20200330,20200313
epi_isl_418389,Finland,,,Europe,20200330,20200313
epi_isl_418388,Finland,,,Europe,20200330,20200313
epi_isl_418387,Finland,,,Europe,20200330,20200313
epi_isl_418386,Finland,,,Europe,20200330,20200313
epi_isl_418385,Finland,,,Europe,20200330,20200313
epi_isl_418384,Canada,,Ontario,North America,20200330,20200101
epi_isl_418383,Canada,,Ontario,North America,20200330,20200101
epi_isl_418382,Canada,,Ontario,North America,20200330,20200101
epi_isl_418381,Canada,,Ontario,North America,20200330,20200101
epi_isl_418380,Canada,,Ontario,North America,20200330,20200101
epi_isl_418379,Canada,,Ontario,North America,20200330,20200313
epi_isl_418378,Canada,,Ontario,North America,20200330,20200313
epi_isl_418377,Canada,,Ontario,North America,20200330,20200313
epi_isl_418376,Canada,,Ontario,North America,20200330,20200312
epi_isl_418375,Canada,,Ontario,North America,20200330,20200312
epi_isl_418374,Canada,,Ontario,North America,20200330,20200311
epi_isl_418373,Canada,,Ontario,North America,20200330,20200314
epi_isl_418372,Canada,,Ontario,North America,20200330,20200312
epi_isl_418371,Canada,,Ontario,North America,20200330,20200307
epi_isl_418370,Canada,,Ontario,North America,20200330,20200311
epi_isl_418369,Canada,,Ontario,North America,20200330,20200310
epi_isl_418368,Canada,,Ontario,North America,20200330,20200312
epi_isl_418367,Canada,,Ontario,North America,20200330,20200312
epi_isl_418366,Canada,,Ontario,North America,20200330,20200305
epi_isl_418365,Canada,,Ontario,North America,20200330,20200310
epi_isl_418364,Canada,,Ontario,North America,20200330,20200313
epi_isl_418363,Canada,,Ontario,North America,20200330,20200311
epi_isl_418362,Canada,,Ontario,North America,20200330,20200310
epi_isl_418361,Canada,,Ontario,North America,20200330,20200312
epi_isl_418360,Canada,,Ontario,North America,20200330,20200311
epi_isl_418359,Canada,,Ontario,North America,20200330,20200312
epi_isl_418358,Canada,,Ontario,North America,20200330,20200312
epi_isl_418357,Canada,,Ontario,North America,20200330,20200312
epi_isl_418356,Canada,,Ontario,North America,20200330,20200312
epi_isl_418355,Canada,,Ontario,North America,20200330,20200308
epi_isl_418354,Canada,,Ontario,North America,20200330,20200315
epi_isl_418353,Canada,,Ontario,North America,20200330,20200309
epi_isl_418352,Canada,,Ontario,North America,20200330,20200311
epi_isl_418351,Canada,,Ontario,North America,20200330,20200312
epi_isl_418350,Canada,,Ontario,North America,20200330,20200320
epi_isl_418349,Canada,,Ontario,North America,20200330,20200307
epi_isl_418348,Canada,,Ontario,North America,20200330,20200308
epi_isl_418347,Canada,,Ontario,North America,20200330,20200311
epi_isl_418346,Canada,,Ontario,North America,20200330,20200307
epi_isl_418345,Canada,,Ontario,North America,20200330,20200229
epi_isl_418344,Canada,,Ontario,North America,20200330,20200101
epi_isl_418343,Canada,,Ontario,North America,20200330,20200310
epi_isl_418342,Canada,,Ontario,North America,20200330,20200311
epi_isl_418341,Canada,,Ontario,North America,20200330,20200312
epi_isl_418340,Canada,,Ontario,North America,20200330,20200309
epi_isl_418339,Canada,,Ontario,North America,20200330,20200309
epi_isl_418338,Canada,,Ontario,North America,20200330,20200312
epi_isl_418337,Canada,,Ontario,North America,20200330,20200312
epi_isl_418336,Canada,,Ontario,North America,20200330,20200312
epi_isl_418335,Canada,,Ontario,North America,20200330,20200314
epi_isl_418334,Canada,,Ontario,North America,20200330,20200307
epi_isl_418333,Canada,,Ontario,North America,20200330,20200310
epi_isl_418332,Canada,,Ontario,North America,20200330,20200311
epi_isl_418331,Canada,,Ontario,North America,20200330,20200308
epi_isl_418330,Canada,,Ontario,North America,20200330,20200305
epi_isl_418329,Canada,,Ontario,North America,20200330,20200312
epi_isl_418328,Canada,,Ontario,North America,20200330,20200320
epi_isl_418327,Canada,,Ontario,North America,20200330,20200125
epi_isl_418326,Canada,,Ontario,North America,20200330,20200312
epi_isl_418325,Canada,,Ontario,North America,20200330,20200220
epi_isl_418324,Canada,,Ontario,North America,20200330,20200311
epi_isl_418323,Canada,,Ontario,North America,20200330,20200314
epi_isl_418322,Canada,,Ontario,North America,20200330,20200308
epi_isl_418321,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418320,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418319,England,,Derbyshire,Europe,20200330,20200325
epi_isl_418318,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418317,England,,South Yorkshire,Europe,20200330,20200323
epi_isl_418316,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418315,England,,Derbyshire,Europe,20200330,20200325
epi_isl_418314,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418313,England,,Derbyshire,Europe,20200330,20200324
epi_isl_418312,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418311,England,,Derbyshire,Europe,20200330,20200325
epi_isl_418310,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418309,England,,Derbyshire,Europe,20200330,20200325
epi_isl_418308,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418307,England,,Derbyshire,Europe,20200330,20200324
epi_isl_418306,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418305,England,,South Yorkshire,Europe,20200330,20200325
epi_isl_418304,England,,Derbyshire,Europe,20200330,20200324
epi_isl_418303,England,,Derbyshire,Europe,20200330,20200325
epi_isl_418302,England,,South Yorkshire,Europe,20200330,20200324
epi_isl_418301,England,,South Yorkshire,Europe,20200330,20200305
epi_isl_418300,England,,South Yorkshire,Europe,20200330,20200315
epi_isl_418299,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418298,England,,South Yorkshire,Europe,20200330,20200316
epi_isl_418297,England,,South Yorkshire,Europe,20200330,20200317
epi_isl_418296,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418295,England,,South Yorkshire,Europe,20200330,20200317
epi_isl_418294,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418293,England,,South Yorkshire,Europe,20200330,20200316
epi_isl_418292,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418291,England,,South Yorkshire,Europe,20200330,20200316
epi_isl_418290,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418289,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418288,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418287,England,,South Yorkshire,Europe,20200330,20200316
epi_isl_418286,England,,South Yorkshire,Europe,20200330,20200318
epi_isl_418282,Switzerland,,Basel,Europe,20200330,20200304
epi_isl_418284,Switzerland,,Basel,Europe,20200330,20200304
epi_isl_418283,Switzerland,,Basel,Europe,20200330,20200304
epi_isl_418279,Switzerland,,Basel,Europe,20200330,20200303
epi_isl_418277,Switzerland,,Basel,Europe,20200330,20200303
epi_isl_418275,Switzerland,,Basel,Europe,20200330,20200227
epi_isl_418273,Switzerland,,Basel-Stadt,Europe,20200330,20200228
epi_isl_418274,Switzerland,,Basel,Europe,20200330,20200228
epi_isl_418271,Switzerland,,Basel-Stadt,Europe,20200330,20200227
epi_isl_418270,Belgium,,Antwerp,Europe,20200330,20200304
epi_isl_418269,Vietnam,,Ho Chi Minh City,Asia,20200330,20200122
epi_isl_418250,Spain,,Catalonia,Europe,20200329,20200101
epi_isl_418267,Vietnam,,Ho Chi Minh City,Asia,20200330,20200122
epi_isl_418268,Spain,,Catalunya,Europe,20200330,20200313
epi_isl_418261,Italy,,Abruzzo,Europe,20200329,20200317
epi_isl_418246,Spain,,Castilla-La Mancha,Europe,20200329,20200301
epi_isl_418263,Greece,,Athens,Europe,20200330,20200318
epi_isl_418264,Greece,,Athens,Europe,20200330,20200318
epi_isl_418265,Greece,,Athens,Europe,20200330,20200318
epi_isl_416489,USA,,Wisconsin,North America,20200322,20200315
epi_isl_418245,Spain,,Castilla La Mancha,Europe,20200329,20200301
epi_isl_418248,Spain,,Castilla y Leon,Europe,20200329,20200301
epi_isl_418247,Spain,,Castilla y Leon,Europe,20200329,20200226
epi_isl_418249,Spain,,Castilla y Leon,Europe,20200329,20200303
epi_isl_418253,Spain,,Basque Country,Europe,20200329,20200302
epi_isl_418258,Italy,,Abruzzo,Europe,20200329,20200314
epi_isl_418255,Italy,,Abruzzo,Europe,20200329,20200314
epi_isl_418256,Italy,,Abruzzo,Europe,20200329,20200314
epi_isl_418257,Italy,,Abruzzo,Europe,20200329,20200317
epi_isl_418259,Italy,,Abruzzo,Europe,20200329,20200314
epi_isl_418260,Italy,,Abruzzo,Europe,20200329,20200316
epi_isl_418262,Colombia,,Bogota,South America,20200329,20200306
epi_isl_417204,USA,,Wisconsin,North America,20200324,20200321
epi_isl_417203,USA,,Wisconsin,North America,20200324,20200321
epi_isl_417202,USA,,Wisconsin,North America,20200324,20200321
epi_isl_417201,USA,,Wisconsin,North America,20200324,20200321
epi_isl_417200,USA,,Wisconsin,North America,20200324,20200321
epi_isl_418252,Spain,,Madrid,Europe,20200329,20200304
epi_isl_418251,Spain,,Madrid,Europe,20200329,20200225
epi_isl_417518,Taiwan,,Taoyuan,Asia,20200327,20200204
epi_isl_417446,Italy,Milan,Lombardy,Europe,20200326,20200224
epi_isl_417445,Italy,Milan,Lombardy,Europe,20200326,20200224
epi_isl_417981,Spain,,Madrid,Europe,20200327,20200302
epi_isl_418243,Spain,,Andalusia,Europe,20200329,20200228
epi_isl_418242,Algeria,,Blida,Africa,20200329,20200308
epi_isl_418241,Algeria,,Boufarik,Africa,20200329,20200302
epi_isl_418240,France,Longjumeau,Ile de France,Europe,20200329,20200316
epi_isl_418239,France,Compiègne,Hauts de France,Europe,20200329,20200316
epi_isl_418238,France,Compiègne,Hauts de France,Europe,20200329,20200316
epi_isl_418237,France,Compiègne,Hauts de France,Europe,20200329,20200316
epi_isl_418236,France,Compiègne,Hauts de France,Europe,20200329,20200316
epi_isl_418235,France,Vanves,Ile de France,Europe,20200329,20200316
epi_isl_418234,France,Longjumeau,Ile de France,Europe,20200329,20200314
epi_isl_418233,France,Meudon la Forêt,Ile de France,Europe,20200329,20200315
epi_isl_418232,France,Meudon la Forêt,Ile de France,Europe,20200329,20200315
epi_isl_418231,France,Compiègne,Hauts de France,Europe,20200329,20200315
epi_isl_418230,France,Paris,Ile de France,Europe,20200329,20200313
epi_isl_418229,France,Levallois-Perret,Ile de France,Europe,20200329,20200312
epi_isl_418228,France,Compiègne,Hauts de France,Europe,20200329,20200312
epi_isl_418227,France,Compiègne,Hauts de France,Europe,20200329,20200312
epi_isl_418226,France,Crouy en Thelle,Hauts de France,Europe,20200329,20200309
epi_isl_418225,France,Compiègne,Hauts de France,Europe,20200329,20200308
epi_isl_418224,France,Compiègne,Hauts de France,Europe,20200329,20200308
epi_isl_418223,France,Compiègne,Hauts de France,Europe,20200329,20200305
epi_isl_418222,France,Tours,Centre-Val de Loire,Europe,20200329,20200304
epi_isl_418221,France,Compiègne,Hauts de France,Europe,20200329,20200302
epi_isl_418220,France,Compiègne,Hauts de France,Europe,20200329,20200228
epi_isl_418219,France,Brest,Bretagne,Europe,20200329,20200226
epi_isl_418218,France,Compiègne,Hauts de France,Europe,20200329,20200221
epi_isl_417331,USA,San Francisco County,California,North America,20200325,20200313
epi_isl_417330,USA,San Francisco County,California,North America,20200325,20200313
epi_isl_417329,USA,San Mateo County,California,North America,20200325,20200304
epi_isl_417328,USA,Sacramento County,California,North America,20200325,20200307
epi_isl_417327,USA,San Joaquin County,California,North America,20200325,20200309
epi_isl_417326,USA,Marin County,California,North America,20200325,20200304
epi_isl_417325,USA,Solano County,California,North America,20200325,20200303
epi_isl_417324,USA,Solano County,California,North America,20200325,20200304
epi_isl_417323,USA,Marin County,California,North America,20200325,20200304
epi_isl_417322,USA,San Mateo County,California,North America,20200325,20200304
epi_isl_417321,USA,Santa Clara County,California,North America,20200325,20200308
epi_isl_417320,USA,Santa Clara County,California,North America,20200325,20200304
epi_isl_417319,USA,Santa Clara County,California,North America,20200325,20200305
epi_isl_417318,USA,Santa Clara County,California,North America,20200325,20200229
epi_isl_417317,USA,Santa Clara County,California,North America,20200325,20200302
epi_isl_417316,USA,San Mateo County,California,North America,20200325,20200311
epi_isl_417924,Colombia,,Antioquia,South America,20200327,20200311
epi_isl_418206,Senegal,,Dakar,Africa,20200329,20200228
epi_isl_418207,Senegal,,Dakar,Africa,20200329,20200302
epi_isl_418208,Senegal,,Dakar,Africa,20200329,20200304
epi_isl_418209,Senegal,,Dakar,Africa,20200329,20200303
epi_isl_418210,Senegal,,Touba,Africa,20200329,20200310
epi_isl_418211,Senegal,,Touba,Africa,20200329,20200311
epi_isl_418212,Senegal,,Touba,Africa,20200329,20200311
epi_isl_418213,Senegal,,Touba,Africa,20200329,20200312
epi_isl_418214,Senegal,,Touba,Africa,20200329,20200312
epi_isl_418215,Senegal,,Touba,Africa,20200329,20200312
epi_isl_417928,Brazil,,São Paulo,South America,20200327,20200313
epi_isl_418183,Hungary,,Baranya,Europe,20200328,20200317
epi_isl_418182,Spain,,Madrid,Europe,20200328,20200312
epi_isl_417952,Spain,,Madrid,Europe,20200327,20200309
epi_isl_417954,Spain,,Madrid,Europe,20200327,20200312
epi_isl_417956,Spain,,Madrid,Europe,20200327,20200311
epi_isl_417957,Spain,,Madrid,Europe,20200327,20200312
epi_isl_417961,Spain,,Madrid,Europe,20200327,20200312
epi_isl_417963,Spain,,Madrid,Europe,20200327,20200312
epi_isl_418216,Senegal,,Dakar,Africa,20200329,20200313
epi_isl_418217,Senegal,,Mbour,Africa,20200329,20200313
epi_isl_418189,USA,La Crosse County,Wisconsin,North America,20200328,20200323
epi_isl_418188,USA,La Crosse County,Wisconsin,North America,20200328,20200323
epi_isl_417967,Spain,,Madrid,Europe,20200327,20200312
epi_isl_417969,Spain,,Madrid,Europe,20200327,20200309
epi_isl_417972,Spain,,Madrid,Europe,20200327,20200309
epi_isl_417975,Spain,,Madrid,Europe,20200327,20200309
epi_isl_417978,Spain,,Madrid,Europe,20200327,20200309
epi_isl_417979,Spain,,Madrid,Europe,20200327,20200303
epi_isl_417980,Spain,,Madrid,Europe,20200327,20200303
epi_isl_418186,USA,La Crosse County,Wisconsin,North America,20200328,20200323
epi_isl_418187,USA,La Crosse County,Wisconsin,North America,20200328,20200323
epi_isl_418185,USA,La Crosse County,Wisconsin,North America,20200328,20200318
epi_isl_418184,USA,La Crosse County,Wisconsin,North America,20200328,20200318
epi_isl_418196,USA,Manhattan,New York,North America,20200328,20200314
epi_isl_418197,USA,Manhattan,New York,North America,20200328,20200315
epi_isl_418198,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418199,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418200,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418201,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418202,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418203,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418204,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418190,USA,Nassau County,New York,North America,20200328,20200316
epi_isl_418191,USA,Nassau County,New York,North America,20200328,20200316
epi_isl_418192,USA,Manhattan,New York,North America,20200328,20200316
epi_isl_418193,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418194,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418195,USA,Manhattan,New York,North America,20200328,20200317
epi_isl_418205,USA,Manhattan,New York,North America,20200328,20200312
epi_isl_417929,Brazil,,São Paulo,South America,20200327,20200313
epi_isl_417945,Brazil,,São Paulo,South America,20200327,20200317
epi_isl_417943,Brazil,,São Paulo,South America,20200327,20200317
epi_isl_417920,Malaysia,,Kuala Lumpur,Asia,20200327,20200322
epi_isl_418165,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418164,United Kingdom,,Wales,Europe,20200328,20200317
epi_isl_418163,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418162,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418161,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418160,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418159,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418158,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418157,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418156,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418155,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418154,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418153,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418152,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418151,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418150,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418149,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418148,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418147,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418146,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418145,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418144,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418143,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418142,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418141,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418140,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418139,United Kingdom,,Wales,Europe,20200328,20200316
epi_isl_418138,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418137,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418136,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418135,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418134,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418133,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418132,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418131,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418130,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418129,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418128,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418127,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418126,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418125,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418124,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418123,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418122,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418121,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418120,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418119,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418118,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418117,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418116,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418115,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418114,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418113,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418112,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418111,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418110,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418109,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418108,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418107,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418106,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418105,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418104,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418103,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418102,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418101,United Kingdom,,Wales,Europe,20200328,20200315
epi_isl_418100,United Kingdom,,Wales,Europe,20200328,20200314
epi_isl_418099,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418098,United Kingdom,,Wales,Europe,20200328,20200313
epi_isl_418097,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418096,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418095,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418094,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418093,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418092,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418091,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418090,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418089,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418088,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418087,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418086,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418085,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418084,United Kingdom,,Wales,Europe,20200328,20200312
epi_isl_418083,United Kingdom,,Wales,Europe,20200328,20200310
epi_isl_418082,USA,,Washington,North America,20200328,20200315
epi_isl_418081,USA,,Washington,North America,20200328,20200315
epi_isl_418080,USA,,Washington,North America,20200328,20200315
epi_isl_418079,USA,,Washington,North America,20200328,20200315
epi_isl_418078,USA,,Washington,North America,20200328,20200315
epi_isl_418077,USA,,Washington,North America,20200328,20200315
epi_isl_418076,USA,,Washington,North America,20200328,20200315
epi_isl_418075,USA,,Washington,North America,20200328,20200315
epi_isl_418074,USA,,Washington,North America,20200328,20200315
epi_isl_418073,USA,,Washington,North America,20200328,20200315
epi_isl_418072,USA,,Washington,North America,20200328,20200315
epi_isl_418071,USA,,Washington,North America,20200328,20200315
epi_isl_418070,USA,,Washington,North America,20200328,20200314
epi_isl_418069,USA,,Washington,North America,20200328,20200314
epi_isl_418068,USA,,Washington,North America,20200328,20200314
epi_isl_418067,USA,,Washington,North America,20200328,20200315
epi_isl_418066,USA,,Washington,North America,20200328,20200314
epi_isl_418065,USA,,Washington,North America,20200328,20200313
epi_isl_418064,USA,,Washington,North America,20200328,20200315
epi_isl_418063,USA,,Washington,North America,20200328,20200316
epi_isl_418062,USA,,Washington,North America,20200328,20200314
epi_isl_418061,USA,,,North America,20200328,20200313
epi_isl_418060,USA,,,North America,20200328,20200314
epi_isl_418059,USA,,,North America,20200328,20200313
epi_isl_418058,USA,,Washington,North America,20200328,20200313
epi_isl_418057,USA,,Washington,North America,20200328,20200313
epi_isl_418056,USA,,Washington,North America,20200328,20200313
epi_isl_418055,USA,,Washington,North America,20200328,20200314
epi_isl_418054,USA,,Washington,North America,20200328,20200316
epi_isl_418053,USA,,Washington,North America,20200328,20200316
epi_isl_418052,USA,,Washington,North America,20200328,20200316
epi_isl_418051,USA,,Washington,North America,20200328,20200313
epi_isl_418050,USA,,Washington,North America,20200328,20200316
epi_isl_418049,USA,,Washington,North America,20200328,20200313
epi_isl_418048,USA,,Washington,North America,20200328,20200316
epi_isl_418047,USA,,Washington,North America,20200328,20200316
epi_isl_418046,USA,,Washington,North America,20200328,20200316
epi_isl_418045,USA,,Washington,North America,20200328,20200314
epi_isl_418044,USA,,Washington,North America,20200328,20200314
epi_isl_418043,USA,,Washington,North America,20200328,20200314
epi_isl_418042,USA,,Washington,North America,20200328,20200313
epi_isl_418041,USA,,Washington,North America,20200328,20200314
epi_isl_418040,USA,,Washington,North America,20200328,20200316
epi_isl_418039,USA,,Washington,North America,20200328,20200313
epi_isl_418038,USA,,Washington,North America,20200328,20200315
epi_isl_418037,USA,,Washington,North America,20200328,20200316
epi_isl_418036,USA,,Washington,North America,20200328,20200313
epi_isl_418035,USA,,Washington,North America,20200328,20200314
epi_isl_418034,USA,,Washington,North America,20200328,20200316
epi_isl_418033,USA,,Washington,North America,20200328,20200316
epi_isl_418032,USA,,Washington,North America,20200328,20200316
epi_isl_418031,USA,,Washington,North America,20200328,20200316
epi_isl_418030,USA,,Washington,North America,20200328,20200316
epi_isl_418029,USA,,Washington,North America,20200328,20200316
epi_isl_418028,USA,,Washington,North America,20200328,20200313
epi_isl_418027,Portugal,,,Europe,20200328,20200317
epi_isl_418026,Portugal,,,Europe,20200328,20200317
epi_isl_418025,Portugal,,,Europe,20200328,20200317
epi_isl_418024,Portugal,,,Europe,20200328,20200317
epi_isl_418023,Portugal,,,Europe,20200328,20200317
epi_isl_418022,Portugal,,,Europe,20200328,20200315
epi_isl_418021,Portugal,,,Europe,20200328,20200316
epi_isl_418020,Portugal,,,Europe,20200328,20200316
epi_isl_418019,Portugal,,,Europe,20200328,20200315
epi_isl_418018,Portugal,,,Europe,20200328,20200316
epi_isl_418017,Portugal,,,Europe,20200328,20200316
epi_isl_418016,Portugal,,,Europe,20200328,20200310
epi_isl_418015,Portugal,,,Europe,20200328,20200309
epi_isl_418014,Portugal,,,Europe,20200328,20200309
epi_isl_418013,Portugal,,,Europe,20200328,20200307
epi_isl_418012,Portugal,,,Europe,20200328,20200306
epi_isl_418011,Portugal,,,Europe,20200328,20200304
epi_isl_418010,Portugal,,,Europe,20200328,20200303
epi_isl_418009,Portugal,,,Europe,20200328,20200315
epi_isl_418008,Portugal,,,Europe,20200328,20200313
epi_isl_418007,Portugal,,,Europe,20200328,20200313
epi_isl_418006,Portugal,,,Europe,20200328,20200313
epi_isl_418005,Portugal,,,Europe,20200328,20200312
epi_isl_418004,Portugal,,,Europe,20200328,20200312
epi_isl_418003,Portugal,,,Europe,20200328,20200310
epi_isl_418002,Portugal,,,Europe,20200328,20200311
epi_isl_418001,Portugal,,,Europe,20200328,20200310
epi_isl_418000,Portugal,,,Europe,20200328,20200310
epi_isl_417999,Portugal,,,Europe,20200328,20200307
epi_isl_417998,Portugal,,,Europe,20200328,20200308
epi_isl_417997,Portugal,,,Europe,20200328,20200307
epi_isl_417996,Portugal,,,Europe,20200328,20200308
